label,PostContent
0,እንደዘገበው የሰሜን ምክትል አዛዥ የተመደቡት ብርጋዴር ጀነራል ጀማል መቐለ አሉላ አባነጋ አውሮፕላን ማረፍያ ከደረሱ በሀላ ወድያውኑ ወደመጡበት እንዲመለሱ
0,የአማራ ብሄራዊ ንቅናቄ አብን አስፈጻሚዎች አዲስ አበባ በሚገኘው በስብሰባ ሰራዊት ተከበዋል አመራሮቹ ሰላማዊ ሰልፉን ጋዜጣዊ መግለጫ ለመስጠትና ውሳኔ ለማሳለፍ ከትናንት ጀምረው በስራ የሚታወቅ ሰአት በመንግስት ሰራዊት ታግተዋል በክልሉ ከተሞች መትረየስ የታጠቀ ሰራዊት ከተሞችን ፓትሮል እያደረገ ህዝቡን ማስፈራራት ቀጥሎበታል ዘሪሁን ገሰሰ
0,በአዲስ አበባ ቄሮዎች በዛሬው እለት ጎዳናዎች ለአብይ ተቃውሞ አሰሙ አብይ አብይ ገዳይ ጃዋር ይፈታ በቀለ ገርባ ይፈታ አብይ ይውረድ ተጠምዷል
0,ሰበር ኢትዮጵያ ሁለተኛውን ሳተላይት አመጠቀች ኢትዮጵያ ሁለተኛውን ሳተላይት ማምጠቋን የኢትዮጵያ ስፔስ ሳይንስ ቴክኖሎጂ ኢንስቲትዩት ኢትዮጵያ አመት የተባለች የመጀመሪያዋን የመሬት ምልከታ ሳተላይት ታሀሳስ ማምጠቋ ይታወሳል
0,ሀገር መከላከያ ሰራዊት መቐለ መግባቱን አብይ አሳውቀዋል አብይ አህመድ መከላከያ ሰራዊት መቐለ ከተማ መግባቱን አሳውቀዋል በተካሄደው ዘመቻ ንጹሀን ዜጎች ኢላማ ከተሞችና ቅርሶች ሳይጎዱ መቐለ ለመግባት መቻሉን የገለጹት የትግራይ በህግ ከሚፈለጉት የህወሀት ቡድን አባላት እንዳልሆነ በተግባር አስመስክሯል ማምሻውን ያሰራጩት ከላይ ተያይዟል
0,ሰበር ኬሪያ ተደርጋለች ከተፈላጊ የህወሀት ጁንታ አባላት አንዷ ወይዘሮ ኬሪያ ኢብራሂም ለመንግስት
0,ሰበር የመከላከያ ሰራዊት ከአዲግራት መቐለ በሚወስደው መንገድ የምትገኘውን እዳጋ ሀሙስ የሚትባለው ከተማን ተቆጣጠረ የመከላከያ ሰራዊቱ የዘመቻው የመጨረሻ የሆነችውን መቐለን ለመያዝ እየገሰገሰ
0,ሰበር ህውሀት ሮኬቶቹን ከየት እያስወነጨፈ ደርሰንበታል አደጋ አድርሰንበታልም በማለት የአየር ሀይል አዛዥ ገለጹ
0,ሰበር መቀሌ በቁጥጥር ገባች ተመዘገበ አለሽ ኢትዮጵያ
0,ሰበር በመቀሌ ከተማ ተመተው የማያውቁ የተመረጡ ቦታዎች ከቀኑ ሰአት የኢትዮጵያ አየር ሀይል በመድብድብ መቀሌ ከወትሮው የተለይ ፍጸም አልባ ከተማ ሆናለች ሱቆች ንግድ ቤቶች ቢሮዎች ትራስፓርት አቅራቢያው የሚገኝ ከተማ በእግሩ ከተማዋን በመውጣት ለጀግናው የሀገር መከላከያ ሰራዊታችን
0,ሰበር ውጊያው ቀጥሏል አብይ ደብረጺዮን በስልክ አውርተው የህወሀት ተያዙ
0,ሰበር ተመዘገበ ደበሌ
0,ሰበር ጦርነቱ ተጀመረ
0,ሱዳን የአየር ክልል ዘጋች የኢትዮጵያን መሬት በሀይል የተቆጣጠረችው የሱዳን ሲቪል አቪዬሽን ባለስልጣን ረቡእ እለት ኢትዮጵያዊ ተዋጊ አውሮፕላን ከገባ በምስራቅ ሱዳን ጋዳሬፍ የአየር ክልል መዘጋቱን የአየር ክልል ክልከላ ሱዳን በኢትዮጵያ የነጠቀችውን መሬት ለሙሉ ያካልላል ከፊል ጎንደርን መተማን ጋንቤላን የእኛ የተሰሙት የሱዳን ጀነራል ግብጽ አምርተው ከአልሲሲ የተነጋገሩ የግብጽን ድጋፍ እንዳገኙም የግብጽ የዜና አውታሮች የግብጽ መንግስት ኪሎሜትር የኢትዮጵያን መሬት ለወሰደችው ሱዳን ውዳሴን ከመስጠት ሱዳን ለጠየቀችው አይነት የድጋፍ ጥያቄ ከጎኗ የአልሲሲ መንግስት ያረጋገጠው የግብጽ የመገናኛ መረቦች ያስቀመጡት የሱዳን ወረራ በኢትዮጵያ ቀጥሎዋል
0,ዘርአይ አስገዶም መገደላቸው ታውቋል
0,ታህሳስ የደም መጣጩ ህውሀት አባላት በቁጥጥር እርምጃም ተወሰደባቸው የመከላከያ ሀይል ሰምሪት መምሪያ ሀላፊ ጄኔራል ተስፋዬ አያሌው እንዳረጋገጡት ተክወይኒ አሰፋ ዶክተር ሰለሞን ኪዳኔ መድህን ተወልደ ጊዮርጊስ ደስታ አምባሳደር አባዲ ቅዱሳን ቴድሮስ ሀጎስ ምህረት ተክላይ አብርሀም አደም መሀመድ በቁጥጥር ውለዋል ጌታቸው ዘርአይ አስገዶም አበበ መድህን ዳንኤል አሰፋ እርምጃ የተወሰደባቸው ሳንቾ ቢሰነብት
0,የቤኒሻንጉል ክልል አመራሮች በቁጥጥር ውለዋል የቤኒሻንጉል ክልል አመራሮች በቁጥጥር ውለዋል
0,የቀድሞው የመረጃና ኢንፎርሜሽን መረብ ደህንነት ዳይሬክተር ቢኒያም ተወልደ በመሸሽ በመከላከያ ሰራዊት መገደሉ ተሰምቷል እስክሬኑም መደባይ በተባለ ስፍራም ታውቋል
0,የኢትዮጵያ ተዋጊ ሄሊኮፕተር በሱዳንና ኢትዩጲያ ድንበር አካባቢዎች ሲበር ታይቷል ለቅኝት ለጥቃት የታወቀ ሱዳን የኢትዮጵያን ድንበር መውረሯ የሚታወስ
0,የግብጽ ፕሬዝዳንት አብዱል አልሲሲ የግብጽ አየር ሀይል አባላት ከውስጥም ከውጭ ለሚሰጣቸው ግዳጅ እንዲዘጋጁ አዘዙ
0,ህወሀት ከሰሜን የነጠቀቻቸው በአክሱምና በመቀሌ ሚሳይሎች በአየር ድብደባ ወድመዋል ለእብሪተኛዋ ህወሀት
0,መቀሌ ከተማ የሀገር መከላከያ ሰራዊታችን ሄሊኮፕተሮች ከነገ ማንም ከቤቱ እንዳይወጣ ወረቀት በትነዋል
0,መቀሌ የሚገኘው የድምጸ ወያኔ ቴሌቪዥን ጣቢያ ስቱዲዮ በመከላከያና ፌደራል ፖሊስ ቁጥጥር
0,መቐለ ከተማ የመከላከያ ሰራዊታችን ሄሊኮፕተሮች በመቐለ ከተማ ሰማይ በማንጃበብ የማስጠንቀቂያ ወረቀት የበተኑ ከነገ የመቐለ ከተማ ነዋሪ ከቤቱ እንዳይነቃነቅ ታዟል
0,ሰበር
0,በመቀሌ ከተማ የልዩ ሀይሉ ምሽጎችና ወታደራዊ መሳርያ መጋዝኖች በአየር ጥቃት እየተደመሰሱ ረፋድ በመቀሌ ቀዳማይ ወያነ ከተማ በሚገኘው እንዳ ጊዮርጊስ የተባለ አካባቢ የኢፌዲሪ ጄቶች ጥቃት ፈጽመዋል
0,በመቐለ ከተማ የጥፋት ሀይሉን አባላትና መሳሪያዎች በቁጥጥር ለማዋል የቤት ለቤት ፍተሻ ተጀምሯል በከተማው የጥፋት ቡድኑ መሳሪያ ማከማቻ በብርበራ በሰራዊቱ ተይዟል በወቅቱም ሶስት ኮንቴነር ጠመንጃ በሺዎች የሚቆጠሩ ጥይቶች ክላሽንኮብ መሳሪያ ስናይፐር አድማ መበተኛ የጭስ ቦምብ ፈንጅዎች ተይዘዋል የትግራይ ሀይል መለዮና የአባላት መታወቂያዎች መያዛቸውም ታውቋል ሰራዊቱ በሚያካሂደው የፍተሻና ብርበራ የጥፋት ሀይሉ ሊጠቀምባቸው መሳሪያዎች እንደሚያገኝም ይጠበቃል የትግራይ የነቃ ጥቆማ እንዲሰጥ ተጠይቋል ከቀናት በመከላከያ ሰራዊቱ ቁጥጥር በዋለችው መቐለ ከተማ በተወሰነ መልኩም የሰዎች እንቅስቃሴ ተጀምሯል ተዘግተው የቆዩ ሱቆችም በአንዳንድ የከተማዋ አካባቢዎች መከፈታቸውን በስፍራው የሚገኘው ባልደረባችን ቅኝት መታዘብ ችሏል አስተያየታቸውን ለፋና ብሮድካስቲንግ ኮርፖሬት የከተማዋ ነዋሪዎች የምንፈልገው ሰላም የተቋረጡ የመብራትና የስልክ አገልግሎት ይመለሱልን ጠይቀዋል ላይም ሰራዊቱ ከህግ ማስከበር ዘመቻው አይነት ተጽእኖ እንዳልፈጠረባቸውም በፋሲካው ታደሰ
0,በመተከል ስለሚጨፈጨፈው የባህር ወጣት ብአዴናውያን አፈጣኝ ምላሽ እንዲሰጡ እየጠየቀ ታውቋል
0,አርቲስት ሀጫሉ ሁንዴሳ ለጊዜው ማንነታቸው ባልታወቁ በጥይት ተመትቶ ህይወቱ አልፏል ሀጫሉ አመሻሹ ገላን አካባቢ በጥይት መመታቱን በኦሮሚያ ክልል የመንግስት ባለስልጣን ለኢትዮጵያ ኢንሳይደር አረጋግጠዋል
0,አክሱምና አድዋ በመከላከያ ሰራዊት ቁጥጥር አዲግራት ዙሪያው የተያዘ ከተማውን ለመያዝ ትንቅንቅ የአስቸኳይ አዋጅ መረጃ ማጣሪያ አሳውቋል የሚቀሩት ትልልቅ ከተሞች ውቅሮና መቀሌ
0,አዲስ የተደረሰበት የህወሀት የጥፋት እንቅስቃሴ ሲጋለጥ ወቅታዊ እንቅስቃሴን ህወሀት በትግራይ ክልል በሰሜን ዘግናኝ ድርጊት ከመፈጸሙ አስቀድሞ የመከላከያ አመራርን በብሄር መደለያዎች እንደመለመለ ድርጊቱ በተፈጠረ እለትም መቀሌ የመከላከያ አባላት አንዳልተጎዳ ይልቁንም እንዲሰጡ በወቅቱ በመቀሌ ከተማ የሚገኘው ንግድ ባንክ ለተወሰነ ተይዘው አንዲቆዩ ካደረጉ መቀሌ አቅራቢያ ኮሮኮንች አዳሀ በማስገባት በጥበቃ ተናግሯል የጁንታውን መቀሌ ከተማ ወቅታዊ ሁኔታን አንደሚከተለው ይገልጻል መቀሌ ከተማ ብሄሮች ከአፋር ብሄር ተወላጅ መውጣት መግባት አንደማይችል የመከላከያ ሰራዊት በመቀሌ ከተማ እርምጃ መውሰድ ሲጀምር በከተማው የትግራይ ሀይል ሚሊሻ ወጣቶች በጋራ ከትግሬ ከአፋር ብሄሮች ብሄሮች ግድያ ዘረፋ አፈና ንብረት ቃጠሎ ለማድረስ የቅድመ ልየታ እየሰሩ ውቅሮ ከተማ ነዋሪዎችን በማስወጣት በከተማው ዙሪያ ፈንጅ መቅበራቸውን ነዋሪዎችም ገጠር ወደተለያየ አካባቢ እየወጡ ከመቀሌ አብአላ የሚወሰደው መንገድ በተለያየ በመቁረጥ አፈር በመከመር የተዘጋ ከመቀሌ በረሀሌ የሚወስደውን መንገድ ክፍት እየተንቀሳቀሱበት ኡስማን የቀድሞ በአፋር ክልል በረሀሌ ወረዳ አስተዳደር በትግሉ አብሯቸው ሲታገል በቁጥር ያልተለየ ገንዘብ በጥቁር በትግራይ ሀይል ታጅቦ አስከ በረሀሌ ወረዳ ትግራይ አዋሳኝ የሸኙት ኡስማን የራሱ ደረሳ አብዳላ ከዞን ኮነባ ወረዳ በረሀሌ ወረዳ በማስጠራት ከተሰጠው ገንዘብ የዳሂሜላ አባላት ወጣቶች የማህበረሰብ ክፍሎችን መከላከያ እየወሰደ ማስከበር አርምጃ ትክክል አንዲቃወሙ የማደራጀት በመስራት የጁንታው አመራሮች ከኡጉጉሞ ታጣቂ አመራሮች የቅርብ ግንኙነት በመፍጠር እየተንቀሳቀሱ በመቀሌ ከተማ ለመንግሰት መረጃ የሚያቀብለው ሌላውን ለመለየት የሚያስቸግር ስለመሆኑ በትግራይ ክልል ፖሊስ ጽፈት ከከተማው ለመውጣት የሚፈልግ የከተማው ነዋሪ ሰልፍ ስለመኖሩ ቀጣይ ፍላጎት በአፋር ክልል በረሀሌ ወረዳ በሚባል አካባቢ በኡስማን ደረሳ አብደላ አማካኝነት በኡጉጉሞ የህወሀትን አመራሮች ለማስመለጥ እቅድ ስለመኖሩ ለማስፈጸም ለኡስማን በጥቁር ቁጥሩ ያልታወቀ ገንዘብ ስለመክፈላቸው በአካባቢ ሊያመልጡ ወኪሉ የሰጠው መረጃ አቦይ ስብሀት አቦይ ጸሀዬ ኬሪያ ኢብራሂም ሊሆኑ እንደሚችሉ ኡስማን የተሰጠውን ተቃውሞ የማስነሳት ተልእኮ ተግባራዊ የመንግስትን ትኩረት አቅጣጫ በመቀየር በሽፋን ለማስመለጥ አንደሚሰራ በከተማው ከአፋር ትግሬ ብሄር ብሄር በማጥቃት በሀገር ደረጃ የብሄር ግጭት አንዲነሳ በመላው ሀገሪቱ አለመረጋጋት አንድፈጠር የግንኙነት አመራሩ በወታደራዊ ሬዲዮ እንደሚገናኝ መግለጫ በሚሰጥበት ሀይለሚካኤል ገሰሰ የተባለ የድምጽ ወያኔ ጋዜጠኛ ተመርጦ የሚቀርብ ስለመሆኑ መግለጫ የሚሰጠው አድማስ ዪኒቨርሲቲ ለፊት በሚገኘው ህንጻ ቦታዎች ስለመሆኑ አመራሩ በግልጽ በአንድ እንደማይገናኝ በመግለጽ ደብረጺዮን መንደር ኬሪያ ጌታቸው አደባበይ ማዞሪያ የጁንታው ዋነኛ የእዠ ቦታዎች ዋሻዎች ሞሶቦ ሲሚንቶ ፋብሪካ ለውሀ ጉድጓድ በቻይኖች የተቆፈረ በኮንክሪት የተሰራ ሁሉም የተሟላለት አጽቢ አካባቢ ለመደበቅ መንገድ መጥረግ እየሰሩ ዮሀንስ ሙዚዬም የሚገኝ ግራውንድ አካባቢ የሚገኝ ኖብል ሆቴል ህንጻ የሚገኝ አብረሀ ወጽበሀ ገዳም በኮማንዶ የሚጠበቅ የመሳሪያ ክምችት አለበት የሚጠረጠር ሀወልት አካባቢ የሚገኘው የድምጸ ወያኔ ስቲዲዮ የተሟላ አዳራሽ የሚጠቀሙ ፕላኔት ሆቴል ቅጥር የነዳጅ ማድያ መኖሩንና በግቢው ብላክ ከአስተናጋጀ የማይገባበት ስውር ስለመኖሩ የተገኙ ፍንጮች ይጠቁማሉ
0,እርምጃ ሀገር መከላከያ ሰራዊት በወሰደው እርምጃ ታጣቂዎች ተደመሰሱ በመተከል ቡለን ወረዳ በኩጂ በትናንትናው እለት በንጹሀን ዜጎች ጥቃት ያደረሱ የታጠቁ ሀይሎች ሀገር መከላከያ ሰራዊት ተከታትሎ በወሰደው እርምጃ መደምሰሳቸውን የክልሉ ኮሚኒኬሽን ከደቂቃዎች አሰውቋል የመከላከያ ሰራዊት በወሰደው እርምጃ ታጣቂዎቹ ለጥፋት ሲጠቀሙባቸው መሳሪያዎችን ቀስቶችን በቁጥጥር አውሏል
0,ከደቂቃዎች አስመራ ስድስት ከባባድ ፍንዳታዎች መሰማታቸውን መረጃዎች እያሳዩ አንዳንድ አስመራ ቤተሰቦቻቸው ደውለው እንዳረጋገጡም
0,የመከላከያ ሰራዊት መቐለን ለሙሉ ተቆጣጥሯል ሰራዊቱ የሰሜን አባላትን አውጥቷል የሰሜን ማዘዣን ተቆጣጥሯል በህግ የሚፈለጉ የህወሀት ቡድን አባላትን እያደነ ተብሏል ሀይሎች ጠቅላይ ኢታማዦር ጀነራል ብርሀኑ የጀግናው ሰራዊት ድሎችን መግለጫ እየሰጡ እንደሚገኙ ኢዜአ ወቅታዊ ትክክለኛና ሚዛናዊ መረጃ እንዲደርስዎ ከታች ሊንክ ማስፈንጠሪያ ተጭነው ፔጁን ላይክ ያድርጉ ለጓደኞችዎ ያጋሩ
0,የመከላከያ ሰራዊት መቐለን ለሙሉ ተቆጣጥሯል ሰራዊቱ የሰሜን አባላትን አውጥቷል የሰሜን ማዘዣን ተቆጣጥሯል በህግ የሚፈለጉ የህወሀት ቡድን አባላትን እያደነ ተብሏል ሀይሎች ጠቅላይ ኢታማዦር ጀነራል ብርሀኑ የጀግናው ሰራዊት ድሎችን መግለጫ እየሰጡ እንደሚገኙ ኢዜአ
0,የቢቢሲው ጋዜጠኛ ሞውሊድ አብዲ ኤርትራ አስመራ ከተማ ምሽቱን ሚሳኤል መመታቷን ጋዜጠኛው የኢንፎርሜሽን ሚኒስቴር አስመራ ኤርፖርቱ አቅራቢ ጥቃት ሳይደርስ እንዳልቀረ ጽፏል ኤርትራን አስመልክተው የሚዘግቡ ሚዲያዎችም አስመራ ፍንዳታ መሰማቱ በሀላም ተደጋጋሚ የተኩስ ድምጽ ዘግበዋል የኤርትራ መንግስት ይፋዊ መረጃ አልሰጠም መለከት
0,የአሜሪካ ብሄራዊ ደህንነት አማካሪ ፓቲንገር በፍቃዳቸው ስልጣናቸውን ለቀዋል የዋይት ሀውስ ምክትል ፕሬስ ሴክረተሪ ማቲውስ በፍቃደኝነት ስልጣናቸውን ለቀዋል የዋይት ሀውስ የማህበራዊ ሴክረተሪ ኒኪታ በፍቃደኝነት ስልጣናቸው ለቀዋል
0,ሰበር ከደቂቃዎች በበሀርዳር ከተማ ሶስት የመከላከያ ወታደራዊ ቤዞች የሮኬት ጥቃት ተሰንዝሮበታል
0,ኮስታ እንዳ ጊዮርጊስ የኢትዮጵያ መከላከያ እግረኛ ሰራዊት ከመቀሌ አቅራቢያ በምትገኘው ኮስታ እንዳ ጊዮርጊስ አካባቢ መሽገው የጁንታው ታጣቂዎች ትጥቃቸው ከራያ ከአፋር ግንባር ለተነሳው የኢትዮጵያ መከላከያ እግረኛ ሰራዊት እጃቸውን መስጠታቸውን በመረጃ ምንጫችን ተገልጿል ሰሞኑን የመቀሌ ከተማን በታንክ መክበቡን የሀገር መከላከያ ሰራዊት መግለጹ ይታወሰሳል መግለጫ መሰረት የጁንታው ታጣቂዎች ለታንክና የመድፍ ውጊያ ሲንደፋደፉ የአየር ሀይላችን ሚጎች በተደጋጋሚ ምልልስ ሀትሪክ ሰርተውባቸው እንደተመለሱ ምንጫችን ጠቁሟል የአየር ሀይላችን የዛሬው ውሎው ከመቀሌ ሜትር ርቀት የሚገኘውን ጁንታው የሚመካበትን የአብአላ ምሽግን ደረማምሶታል የምሽጉን መሰበር የእግረኛው ሰራዊታችን መቀሌ እየተጠጋ ከመቀሌ ዙሪያ ሜትር ርቀት የሚገኙት የሞላዚት አሸንጓዴ የሚባሉ ትንንሽ ከተሞች በሀገር መከላከያ ሰራዊታችን ቁጥጥር መግባታቸው ታውቋል ኢትዮጵያ በልጆቿ ታፍራ ተከብራ ትኖራለች
0,በሱዳን ካርቱም አመጽ ሰአት ፖሊስ ሰላማዊ ሰልፈኞችን በየጎዳናው እያሯሯጠ
0,የእንግሊዝ መንግስት በትግራይ ክልል እየተካሄደ የህግ ማስከበር ዘመቻ እንደሚደግፍ በውጭ ጉዳይ አሳውቋል
0,ሳምንት በሰበር ገድያለው በማለት የውሸት መርፌ ለጉግማንጉግ ህዝቦችዋ የወገቻቸው ፍጹም ውሸት የማነ ሚካኤል ፍጹም ሰላም ሳምንት በሰበር ገድያለው በማለት የውሸት መርፌ ለጉግማንጉግ ህዝቦችዋ የወገቻቸው ፍጹም ውሸት የማነ ሚካኤል ፍጹም ሰላም
0,የትህነግ እኩይ ሀይል ያልጠበቀው አስገራሚ ኦፕሬሽን የኢትዮጵያ መከላኪያ ሰራዊት ከታጠቃቸው ግዙፍ መሳሪያዎች መካከል ታጥቆ ትግራይ ክልል ሰሜን በተቀረው የመከላኪያ ሰራዊት እዞችና ክፍለጦሮች ትጥቅ አብይ ጠቅላይ ሚኒስትርነት ከመጣ በዃላ ከኤርትራ የገባውን እርቅ አስከትሎ እነዚሁን ግዙፍ መሳሪያዎች ከትግራይ ክልል ቀንሶ ለማውጣት ሞክሯል ሳይሳካለት ቀርቷል በዋናነት ህውሀት ህዝቡን በሻቢያ ሊያስወርረን ፕሮፖጋንዳ መከላኪያው ከክልሉ በከፊል ለመውጣት ያደረገውን ሙከራ አውራጎዳና በመተኛት ሳይቀር አስተጓጉለውት ቆይተዋል የህወሀት እቅድ በትግራይ ክልል ለረጅም አመታት የተከማቸውን የኢትዮጵያ መከላኪያ ሰራዊት ከበባድ መሳሪያና ትጥቅ በአሳቻ ሰአት በመዝረፍ የክልሉን ሀይል አስታጥቆ አይነኬ አልባትም ፌደራል መንግስቱን በነጠቁት መሳሪያ ለመጣል ታልሞ በህውሀቶች እሳቤ ቃልበቃልም አብይ መከላኪያ ሰራዊት አቅሙ ከሚሊሻነት ያነሰ ይሉት እሳቤ ሰሜን የታጠቀውን ለመንጠቅ ገፋፍቷቸዋል ህውሀት እቅድ ከሳምንት ባልታሰበ ሰአት ተግባሪዊ በርግጥ ያልታሰበ የምንለው ለተራ ዜጎች ለመንግስት እንደማይሆን እርግጠኛ ህውሀት የሰሜን እዝን ትጥቆች ከተራ ቡድን መሳሪያ በረት ለበስ ወዘተ የመከላኪያ ሰራዊት ትጥቅ ዘርፈው ታጠቁ ህውሀት ከሰሜን ሀንግ ሰርታ በታጠቀችው መሳሪያ የተቀረውን የኢትዮጵያ ክልሎች ይቅርና ምስራቅ አፍሪካ ሀገሮችን ማንበርከክ ያስችላት አብይ በብርሀን ፍጥነት ቀድሞ አመድ አደረገባት ዘርፈው የታጠቁት ዋናዋናዎቹ በሁለትናሶስት ቀናተ እንዲወድሙ ተደረገ የመጀመሪያው አስምሽኔ ያለፉትን አመት አብይ መንግስት ክልሎች በምትሰጠው የቤትስራ እረፍ አጥቶ መስራት ያለበትን የሰራ ባይመስልም በሚገባ መከላኪያ ሰራዊቱን ለውስጥ እየሰራበት በርግጠኝነት መናገር ማረጋገጫ አድርጌ የማቀርበው ትጥቅ የተሸከው ሰሜን ተመቶበትና ከባባድ መሳሪያዎቹ ተዘሮፈውና አካል ትጥቅ ገብተው አብይ የሚመራው መከላኪያ ሰራዊት በተቀረው አቅሙ ገጥሞ ከማድረግ ማድረጉ ሲሆንና የህውሀት ጀነራሎች በሞሉበት የመከላኪያ ሰራዊት አደረጃጀት ድምጹን ሳያሰማ ማስታጠቁ መቀሌ አየር ሀይል የነበሩትን ሰራሽ ጀቶችን ባለፉት አመታት ሲስተማቸው እንዳይሆን ከአገልግሎት ማድረጉ አብይ መከላኪያ ሰራዊቱን ማስታጠቁ ደረጃ ሲነገር ቢቆይም በርግጥም መከላኪያው ህውሀት የዘረፋቸውን ከባባድ መሳሪያዎች ያለከልካይ እየሄደ ሲደበድብ አረጋግጧል በቀላሉ ሊወድሙ በመጀመሪያ ድብደባ ኢላማ የተደረገው ኩዊሀ ቀደሞ የመከላኪያ ሰራዊት የነበረውና ህውሀት የዘረፈውን ማውደም ተሳካ ህውሀት ይሄን ተማምና በሰአታት ክልሉ በረራ አግዳ የሚታወስ ሲስተሙ መውደሙን አውሮፕላኖቻችን ከልካይ ክልሉን ተቆጣጠሩት ሌሎች ግዙፍ መሳሪዎች ከሰሜን ተዘርፈው በፍጥነት የተለያየ አካባቢ እንዲበታተኑ የተደረጉ መሳሪያዎችን የማውደሙ ተግባር አብይ ያለፈው አመት የገዛው ድሮን ተቆጣጠረ ድሮን በአየር በአንዴ ቻርጅ ሰአታትን መቆየት ያስችለዋል ለተከታታይ ሰአታት ኢላማውን አድኖ መምታት አስችሎታል የተገጠመለት በብርሀን የሚቀርጽ በጨለማ የሚቀርጽ ካሜራ ኢላማውን ከመምታቱ አስቀድሞ በሚገባ እንዲሰራ አስችሎታል የብዙዎች ጥያዌ ህውሀት የሰረቀችውን መሳሪያ ከእይታ በሚሆን ቦታዎች መደበቅ አትችልም አልጠራጠረም ትክክል መደበቅ ችለውማል ሁሉም በሚባል እየተለቀሙ ተመተዋል ድሮኑ አሉት ግዙፍ የሚሊተሪ መሳሪያዎችን አነፍንፎ ያሉበት በመሄድ ማውደም አስችሎታል ህውሀት አብዛኛዎቹ ሮኬቶች ብረት ለበስ ተሽከርካሪዎች ወደምዋል ጥቂት የተረፉ የሸሸጓቸው ሮኬቶች ሊኖሩ ተለያዩ አካባቢዎች ተኩሰው ጉዳት ሊያደርሱ ይችሉ በክልሉ ሰማይ ድሮኖቹ በመስራት በመሆናቸው ብዙሀኑን ለማዋል ከመሞከሩ ይመታል አብዮታዊው ሰራዊት
0,የኦነግ ምእራብ አዛዥ ኩምሳ ዲሪባ ቄለም ወለጋ ጊዳሚ ወረዳ ሶንካ ጥቃት ቆስሎ በድብቅ ሲታከም ከቆዬ በሀላ አቦኖ ቁማትር መሞቱን በአከባቢው ማህበረሰብ መቀበሩን የዞኑ ፓሊስ አዛዥ ኢኒስፔክተር ዘላለም ነሞምሳ አረጋግጠዋል ጥቃት አጃቢው ሲገደሉ መያዛቸው በምስል በተቀረጸ ማስረጃ ተዘግቧል የቄለም ወለጋ ፖሊስ አዛዥ ዘላለም ነሞማ የቀበሌው ነዋሪዎች
0,የኦነግ ምእራብ አዛዥ ኩምሳ ዲሪባ ቄለም ወለጋ ጊዳሚ ወረዳ ሶንካ ጥቃት ቆስሎ በድብቅ ሲታከም ከቆዬ በሀላ አቦኖ ቁማትር መሞቱን በአከባቢው ማህበረሰብ መቀበሩን የዞኑ ፓሊስ አዛዥ ኢኒስፔክተር ዘላለም ነሞምሳ አረጋግጠዋል ጥቃት አጃቢው ሲገደሉ መያዛቸው በምስል በተቀረጸ ማስረጃ ተዘግቧል የቄለም ወለጋ ፖሊስ አዛዥ ኢኒስፔክተር ዘላለም ነሞማ
0,የኦነግ የምእራብ አዛዥ ኩምሳ ዲሪባ በቄለም ወለጋ ጊዳሚ ወረዳ ሶንካ ጥቃት ቆስሎ በድብቅ ሲታከም ከቆዬ በሀላ አቦኖ ቁማትር መሞቱን በአከባቢው ማህበረሰብ መቀበሩን የዞኑ ፓሊስ አዛዥ ኢኒስፔክተር ዘላለም ነሞምሳ አረጋግጠዋል ጥቃት አጃቢው ሲገደሉ መያዛቸው በምስል በተቀረጸ ማስረጃ ተዘግቧል
0,የሀሰት ዶክተር ደብረጽዮን ደቡብ ሱዳን ሸሽተዋል መረጃ የተሳሳተ መረጃ እሳቸውን ሌሎች በወንጀል የሚፈለጉ ግብረአበሮቻቸው ከጉድጓዳቸው ለአለም መንግስታት የድረሱልን በማሰማት በእዚህ ስልክ የድህረ ኢሜል የተከፈተው ቁጥሩ የግብጽ ግብጽም ሽንፈት ስለቀመሰች የውሸት ትሰራለች ለተጨማሪ መረጃ የቴሌግራም ቻናላችንን ይቀላቀሉ
0,መቐሌን በታንክ እናርሳታለን ያናከውን ኮለኔል ደጀኔ ጸጋየ ብለናል ምህረት ለሌለው ምህረት የለንም ኮሎኔል ደጀኔ ጸጋየ የከባድ ብረት አዛዥ ደበሌ በሚመራው በደቡብ ትግራይ ግምባር ምድብ በትግራይ መከላከያ ሰራዊት ተመትቶ መቐለ አይደር ሆስፒታል በህክምና ከአቅም ሀይሎች አዲስ አበባ ሂዶም ህክምናና ክክትትል ሲደረግበት ቆይቶ በመጨሩሻ ህይወቱ ልያልፍ ችለዋል
0,መቐሌን በታንክ እናርሳታለን ያናከውን ኮለኔል ደጀኔ ጸጋየ ብለናል ምህረት ለሌለው ምህረት የለንም ክፍለጦር አዣዥ ኮሎኔል ደጀኔ ጸጋየ ሙትቻው ደበሌ በሚመራው በደቡብ ትግራይ ግምባር ምድብ በማይጨው አካባቢ በትግራይ መከላከያ ሰራዊት ተመትቶ መቐለ አይደር ሆስፒታል በህክምና ከአቅም ሀይሎች አዲስ አበባ ሂዶም ህክምናና ክክትትል ሲደረግበት ቆይቶ በመጨሩሻ ህይወቱ ልያልፍ ችለዋል መቼም ወራሪ አያሸንፍም
0,የአማራ ሀይል ምክትል አዛዥ ኮማንደር ቢሆነን ጥዋት በማይ ጸብሪ ከተማ ትግራይ ሰራዊት ተገደለ
